date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:53	321759/321759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221180f37-4e8df-5ff1938e03f28%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.20.0	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.svg	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
17:24:54	7358/7358	---M--	200	added ('OK')	image/png	etag:%2211601f7-1cbe-5e1db68c31df5%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/Bar-CTA-Shape.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/Bar-CTA-Shape.png	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-78.css?ver=1684844366)
17:24:55	5283/5283	---M--	200	added ('OK')	image/png	etag:%22116020e-14a3-5e1db69579a5a%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/HomePage-GallerySection-Shape.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/HomePage-GallerySection-Shape.png	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-78.css?ver=1684844366)
17:24:55	505274/505274	---M--	200	added ('OK')	image/jpeg	etag:%22116000e-7b5ba-5e1df3c855503%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/Banner-Image-scaled.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/Banner-Image-scaled.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-78.css?ver=1684844366)
17:24:56	10513/10513	---M--	200	added ('OK')	image/png	etag:%2211601fb-2911-5e1db68f7f972%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/HappyHour-CTA-BG.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/HappyHour-CTA-BG.png	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-78.css?ver=1684844366)
17:24:56	5911/5911	---M--	200	added ('OK')	image/png	etag:%221160217-1717-5e1db6989ca3c%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/HomePage-TestimonialsSection-Shape.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/HomePage-TestimonialsSection-Shape.png	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-78.css?ver=1684844366)
17:24:58	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211c09f0-31916-5ff1938ec7ff6%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:01	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211c09f0-31916-5ff1938ec7ff6%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:02	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2211c09f4-13174-5ff1938ec87c6%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:04	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2211c09f3-18d14-5ff1938ec83de%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:07	202744/202744	---MCZ	200	added ('OK')	font/ttf	etag:W/%2211c09f2-317f8-5ff1938ec83de%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:09	5811/5811	---M--	200	added ('OK')	image/png	etag:%221163a6d-16b3-5e1f37fc069b6%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/AboutPage-ChefSection-Shape.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/AboutPage-ChefSection-Shape.png	(from https://www.hotelans.co.in/aboutus/)
17:25:10	34188/34188	---M-Z	200	added ('OK')	text/css	etag:%221160244-858c-5fc5e707563e1-gzip%22	https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-257.css?ver=1684857427	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/elementor/css/post-257c711.css	(from https://www.hotelans.co.in/aboutus/)
17:25:13	33206/33206	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:08%20GMT	https://www.hotelans.co.in/wp-json/wp/v2/pages/257	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/wp/v2/pages/257.json	(from https://www.hotelans.co.in/aboutus/)
17:25:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jul%202023%2011:55:10%20GMT	https://www.hotelans.co.in/?p=257	D:/Hotelans/hotelans/www.hotelans.co.in/index548d.html	(from https://www.hotelans.co.in/aboutus/)
17:25:14	2942/2942	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:11%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Faboutus%2F	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embed94b1.json	(from https://www.hotelans.co.in/aboutus/)
17:25:15	3026/3026	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jul%202023%2011:55:12%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Faboutus%2F&format=xml	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embed91cc	(from https://www.hotelans.co.in/aboutus/)
17:25:15	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211c09f1-e05cf-5ff1938ec7ff6%22	https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.hotelans.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:16	49694/49694	---M-Z	200	added ('OK')	text/css	etag:%221160231-c21e-5fc5aecc9a3bc-gzip%22	https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-203.css?ver=1684842333	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/elementor/css/post-20304d8.css	(from https://www.hotelans.co.in/restaurants-and-bar/)
17:25:18	3039/3039	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:14%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Frestaurants-and-bar%2F	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embed3f99.json	(from https://www.hotelans.co.in/restaurants-and-bar/)
17:25:19	44360/44360	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:14%20GMT	https://www.hotelans.co.in/wp-json/wp/v2/pages/203	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/wp/v2/pages/203.json	(from https://www.hotelans.co.in/restaurants-and-bar/)
17:25:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jul%202023%2011:55:15%20GMT	https://www.hotelans.co.in/?p=203	D:/Hotelans/hotelans/www.hotelans.co.in/indexc39e.html	(from https://www.hotelans.co.in/restaurants-and-bar/)
17:25:19	3121/3121	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jul%202023%2011:55:16%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Frestaurants-and-bar%2F&format=xml	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embedcf05	(from https://www.hotelans.co.in/restaurants-and-bar/)
17:25:20	35777/35777	---M-Z	200	added ('OK')	text/css	etag:%221160238-8bc1-5fc5c73b607f2-gzip%22	https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-383.css?ver=1684848892	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/elementor/css/post-383a833.css	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:21	45612/45612	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:18%20GMT	https://www.hotelans.co.in/wp-json/wp/v2/pages/383	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/wp/v2/pages/383.json	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:22	3002/3002	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:19%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Fevents-and-celebrations%2F	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embedab90.json	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jul%202023%2011:55:19%20GMT	https://www.hotelans.co.in/?p=383	D:/Hotelans/hotelans/www.hotelans.co.in/index3f97.html	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:23	3084/3084	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jul%202023%2011:55:20%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Fevents-and-celebrations%2F&format=xml	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embed555f	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:26	225565/225565	---M--	200	added ('OK')	image/jpeg	etag:%221163bbf-3711d-5e2ba20f179a6%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0018.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0018.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:28	156120/156120	---M--	200	added ('OK')	image/jpeg	etag:%221163bb9-261d8-5e2ba20d5e6ee%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0017.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0017.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:28	92188/92188	---M--	200	added ('OK')	image/jpeg	etag:%221163bad-1681c-5e2ba20770957%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0013.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0013.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:30	213989/213989	---M--	200	added ('OK')	image/jpeg	etag:%221163ba7-343e5-5e2ba2064ec8a%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0012.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0012.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:33	161564/161564	---M--	200	added ('OK')	image/jpeg	etag:%221163ba1-2771c-5e2ba204cd08d%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0011.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0011.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:34	114982/114982	---M--	200	added ('OK')	image/jpeg	etag:%221163b9b-1c126-5e2ba202ef7cb%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0010.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0010.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:35	139262/139262	---M--	200	added ('OK')	image/jpeg	etag:%221163b95-21ffe-5e2ba201a910b%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0009.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0009.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:38	120522/120522	---M--	200	added ('OK')	image/jpeg	etag:%221163b84-1d6ca-5e2ba1f91151a%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0006.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0006.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:39	144487/144487	---M--	200	added ('OK')	image/jpeg	etag:%221163b7e-23467-5e2ba1f794f0e%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0005.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0005.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:41	13058/13058	---M-Z	200	added ('OK')	text/css	etag:%22116023c-3302-5fc702a67e301-gzip%22	https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-278.css?ver=1684933561	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/elementor/css/post-27826bc.css	(from https://www.hotelans.co.in/contact-us/)
17:25:42	22413/22413	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:39%20GMT	https://www.hotelans.co.in/wp-json/wp/v2/pages/278	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/wp/v2/pages/278.json	(from https://www.hotelans.co.in/contact-us/)
17:25:43	180356/180356	---M--	200	added ('OK')	image/jpeg	etag:%221163b6c-2c084-5e2ba1f26c1de%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0002.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/IMG-20220701-WA0002.jpg	(from https://www.hotelans.co.in/events-and-celebrations/)
17:25:43	2695/2695	---MCZ	200	added ('OK')	application/json	date:Thu,%2027%20Jul%202023%2011:55:40%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Fcontact-us%2F	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embedc71e.json	(from https://www.hotelans.co.in/contact-us/)
17:25:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jul%202023%2011:55:40%20GMT	https://www.hotelans.co.in/?p=278	D:/Hotelans/hotelans/www.hotelans.co.in/index1641.html	(from https://www.hotelans.co.in/contact-us/)
17:25:44	2772/2772	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jul%202023%2011:55:41%20GMT	https://www.hotelans.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hotelans.co.in%2Fcontact-us%2F&format=xml	D:/Hotelans/hotelans/www.hotelans.co.in/wp-json/oembed/1.0/embed66b3	(from https://www.hotelans.co.in/contact-us/)
17:25:45	4716/4716	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202023%2011:55:41%20GMT	https://www.hotelans.co.in/cdn-cgi/l/email-protection	D:/Hotelans/hotelans/www.hotelans.co.in/cdn-cgi/l/email-protection.html	(from https://www.hotelans.co.in/contact-us/)
17:25:45	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264bea2c1-4d7%22	https://www.hotelans.co.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Hotelans/hotelans/www.hotelans.co.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.hotelans.co.in/contact-us/)
17:34:14	398374/398374	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221163a5f-61426-5e1f337351171%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/Untitled-design10-min.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/Untitled-design10-min.png	(from https://www.hotelans.co.in/)
17:34:14	5103/5103	---M--	200	added ('OK')	image/png	etag:%221163a69-13ef-5e1f37fb3d2ff%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/AboutPage-Hero-Shape.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/AboutPage-Hero-Shape.png	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-257.css?ver=1684857427)
17:34:16	232696/232696	---M--	200	added ('OK')	image/jpeg	etag:%221160103-38cf8-5e1f436c5388d%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-5.47.51-PM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-5.47.51-PM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-257.css?ver=1684857427)
17:34:17	226112/226112	---M--	200	added ('OK')	image/jpeg	etag:%221163aa2-37340-5e1f43b1ba353%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-5.49.02-PM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-5.49.02-PM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-257.css?ver=1684857427)
17:34:21	273454/273454	---M--	200	added ('OK')	image/jpeg	etag:%221163a89-42c2e-5e1f3aea6edad%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-5.09.49-PM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-5.09.49-PM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-203.css?ver=1684842333)
17:34:27	274122/274122	---M--	200	added ('OK')	image/jpeg	etag:%2211601e7-42eca-5e1f2520c2d06%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-3.31.41-PM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-21-at-3.31.41-PM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-203.css?ver=1684842333)
17:34:27	949817/949817	---M--	200	added ('OK')	image/png	etag:%22116382e-e7e39-5e1f31f280d6f%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/Untitled-design10.png	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/Untitled-design10.png	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-257.css?ver=1684857427)
17:34:29	874181/874181	---M--	200	added ('OK')	image/jpeg	etag:%221163ad7-d56c5-5e2b9e00fae98%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/pexels-prem-pal-singh-tanwar-602750-scaled.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/pexels-prem-pal-singh-tanwar-602750-scaled.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-203.css?ver=1684842333)
17:34:31	283447/283447	---M--	200	added ('OK')	image/jpeg	etag:%2211601b5-45337-5e206c12be06b%22	https://www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-22-at-3.44.30-PM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-22-at-3.44.30-PM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-203.css?ver=1684842333)
17:34:32	387051/387051	---M--	200	added ('OK')	image/jpeg	etag:%221163ad2-5e7eb-5e2b88d35c420%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/pexels-saveurs-secretes-7394819-2-scaled.jpg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/pexels-saveurs-secretes-7394819-2-scaled.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-203.css?ver=1684842333)
17:34:33	238210/238210	---M--	200	added ('OK')	image/jpeg	etag:%221163a88-3a282-5e2b853536ad2%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/WhatsApp-Image-2022-06-30-at-11.07.19-AM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/WhatsApp-Image-2022-06-30-at-11.07.19-AM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-383.css?ver=1684848892)
17:34:34	152256/152256	---M--	200	added ('OK')	image/jpeg	etag:%221163ac9-252c0-5e2bc83b4be2b%22	https://www.hotelans.co.in/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-01-at-4.43.59-PM.jpeg	D:/Hotelans/hotelans/www.hotelans.co.in/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-01-at-4.43.59-PM.jpg	(from https://www.hotelans.co.in/wp-content/uploads/elementor/css/post-383.css?ver=1684848892)
